frame_index,RightUpperLeg_orientation_w,RightUpperLeg_orientation_x,RightUpperLeg_orientation_y,RightUpperLeg_orientation_z,RightLowerLeg_orientation_w,RightLowerLeg_orientation_x,RightLowerLeg_orientation_y,RightLowerLeg_orientation_z,RightUpperLeg_angularVelocity_x,RightUpperLeg_angularVelocity_y,RightUpperLeg_angularVelocity_z,RightLowerLeg_angularVelocity_x,RightLowerLeg_angularVelocity_y,RightLowerLeg_angularVelocity_z,RightUpperLeg_acceleration_x,RightUpperLeg_acceleration_y,RightUpperLeg_acceleration_z,RightLowerLeg_acceleration_x,RightLowerLeg_acceleration_y,RightLowerLeg_acceleration_z
6351,0.793088,-0.042258,-0.106129,-0.598300,0.845170,-0.049541,-0.085897,-0.525219,0.048247,0.653151,3.713971,1.706359,2.507850,4.861015,-5.121807,29.960232,-5.619273,7.630000,-8.517646,10.897834
6352,0.797105,-0.042970,-0.107167,-0.592700,0.847518,-0.046466,-0.080121,-0.522623,-0.575415,0.510650,3.932209,2.059498,2.726478,4.647182,-21.304663,39.369321,-7.363453,3.852040,-11.234952,9.024460
6353,0.802420,-0.044647,-0.108733,-0.585070,0.849603,-0.043057,-0.073813,-0.520454,-1.320866,0.035588,4.139999,2.213929,2.566055,3.943253,-43.279530,46.226663,-8.298325,-1.328055,-16.462552,10.180526
6354,0.808656,-0.047086,-0.110676,-0.575855,0.851440,-0.039380,-0.067091,-0.518650,-2.293526,-0.618489,4.350270,2.355048,2.125889,2.911835,-55.234448,58.563467,-11.404949,-5.272644,-22.922412,11.841607
6355,0.815448,-0.050084,-0.112850,-0.565509,0.853047,-0.035505,-0.060070,-0.517148,-3.323001,-1.214697,4.502449,2.566273,2.089061,1.951627,-50.419720,59.611150,-12.472092,3.928643,-23.080213,5.299537
6356,0.822449,-0.053439,-0.115108,-0.554502,0.854443,-0.031499,-0.052869,-0.515888,-4.246614,-1.424598,4.636532,2.567569,1.836123,0.786266,-24.593879,50.102409,-9.835514,-0.837143,-14.832968,2.480377
6357,0.829336,-0.056949,-0.117308,-0.543321,0.855650,-0.027430,-0.045603,-0.514812,-4.702881,-1.060910,4.779978,2.613920,1.335818,-0.463761,14.550144,18.462654,1.299625,-6.167530,-11.612488,2.885293
6358,0.835817,-0.060413,-0.119311,-0.532471,0.856695,-0.023367,-0.038391,-0.513862,-4.837863,-0.501115,5.466298,2.642930,1.162487,-1.232422,17.769604,-5.011067,8.088673,-3.186643,-3.576058,-2.857644
6359,0.841624,-0.063636,-0.120984,-0.522477,0.857607,-0.019378,-0.031349,-0.512984,-4.695193,0.233788,6.465161,2.571734,0.998822,-1.505446,22.156234,-22.314425,12.433060,-7.866957,4.897564,-5.604128
6360,0.846515,-0.066419,-0.122194,-0.513876,0.858419,-0.015532,-0.024596,-0.512124,-4.093897,1.568184,7.415133,2.606652,1.161482,-1.266239,60.974702,-45.338902,21.917690,-4.566642,9.105286,-10.401998
6361,0.850264,-0.068570,-0.122816,-0.507214,0.859167,-0.011897,-0.018249,-0.511232,-3.334384,2.776780,7.222226,2.614425,1.332377,-0.865097,69.464321,-44.635675,20.317256,-5.848026,13.582911,-12.453083
6362,0.852647,-0.069893,-0.122720,-0.503038,0.859889,-0.008543,-0.012425,-0.510258,-2.009068,3.111868,4.554928,2.602366,1.439691,-0.458647,59.869674,-66.883949,23.979879,-7.297377,15.257409,-12.370424
6363,0.853434,-0.070194,-0.121780,-0.501889,0.860628,-0.005537,-0.007242,-0.509153,-0.198940,2.978305,0.375619,2.559238,1.431392,-0.037669,53.012080,-90.101534,25.793400,-8.541229,16.813691,-10.899736
6364,0.852298,-0.069435,-0.119987,-0.504351,0.861355,-0.002854,-0.002665,-0.507988,1.559136,2.597863,-3.774334,2.473664,1.344495,0.327150,34.639224,-90.829376,19.679724,-10.263308,18.851409,-9.091231
6365,0.849288,-0.067805,-0.117477,-0.510208,0.862023,-0.000402,0.001455,-0.506866,3.330787,2.164860,-6.859791,2.389394,1.216309,0.578078,8.628914,-101.857598,14.869884,-11.165643,18.182617,-7.215823
6366,0.844698,-0.065445,-0.114332,-0.518778,0.862638,0.001847,0.005175,-0.505792,4.895501,1.525665,-8.885208,2.328439,1.104802,0.735437,-28.035441,-96.210202,6.119804,-10.596003,15.511082,-5.448873
6367,0.838819,-0.062497,-0.110633,-0.529374,0.863204,0.003923,0.008548,-0.504768,5.912850,0.712521,-9.650050,2.320975,1.065855,0.890413,-63.826026,-65.250771,-7.379118,-8.271085,12.127055,-4.229195
6368,0.831953,-0.059105,-0.106466,-0.541318,0.863725,0.005855,0.011631,-0.503795,6.370655,-0.084634,-9.468063,2.384543,1.160194,1.064633,-79.611608,-30.325332,-16.996874,-4.138180,8.541163,-3.630109
6369,0.824431,-0.055415,-0.101918,-0.553945,0.864204,0.007671,0.014478,-0.502875,6.285159,-0.270936,-8.945060,2.392948,1.293301,1.197230,-43.278713,5.138375,-20.604888,-2.480012,8.468580,-3.049155
6370,0.816619,-0.051576,-0.097082,-0.566611,0.864642,0.009401,0.017145,-0.502008,6.019610,0.004120,-8.042891,2.273859,1.306570,1.149998,-12.405835,18.529318,-18.528710,-4.829463,9.350695,-1.290383
6371,0.808921,-0.047738,-0.092056,-0.578700,0.865040,0.011075,0.019687,-0.501195,5.545609,0.748964,-6.562913,2.101225,1.214781,0.936481,18.634269,31.892162,-17.965458,-7.436758,8.865321,1.106036
6372,0.801778,-0.044056,-0.086944,-0.589620,0.865397,0.012720,0.022160,-0.500434,4.691271,1.922050,-4.739872,1.962913,1.135574,0.660900,49.630006,57.016131,-19.731359,-7.110099,6.630832,2.797818
6373,0.795662,-0.040687,-0.081853,-0.598804,0.865714,0.014367,0.024619,-0.499726,3.597540,2.891560,-3.285897,1.897189,1.067582,0.310602,43.074466,74.144788,-21.086753,-6.275241,2.751039,3.884577
6374,0.791065,-0.037785,-0.076890,-0.605703,0.865989,0.016044,0.027118,-0.499069,2.658978,3.489913,-2.404721,1.818588,0.962141,-0.130254,27.080467,65.695060,-17.887912,-6.687624,0.727605,4.450677
6375,-0.788485,0.035509,0.072168,0.609772,0.866220,0.017781,0.029714,-0.498461,1.776815,3.579907,-0.722397,1.718451,0.842396,-0.520298,-21.675593,60.737040,-21.095420,-5.200392,2.495929,2.846597
6376,0.787945,-0.033758,-0.067519,-0.611101,0.866410,0.019550,0.032327,-0.497901,1.287874,2.988163,1.616288,1.649040,0.771353,-0.752053,-75.210270,37.097394,-12.907322,-4.386346,3.262242,1.543516
6377,0.788966,-0.032300,-0.062724,-0.610373,0.866565,0.021303,0.034845,-0.497390,1.093057,2.228700,3.970652,1.559713,0.700703,-0.839383,-86.821169,18.288450,-5.111034,-4.562497,5.984842,0.433034
6378,0.791275,-0.031095,-0.057810,-0.607927,0.866685,0.023037,0.037276,-0.496928,1.341899,1.595472,5.073125,1.507484,0.658107,-0.789925,-61.392119,-10.702129,3.370389,-3.843439,7.047742,-0.128545
6379,0.794589,-0.030099,-0.052807,-0.604098,0.866767,0.024746,0.039630,-0.496519,1.714323,1.551851,4.793449,1.492482,0.672767,-0.630647,-4.520605,-19.026814,6.873004,-2.735604,7.424885,-0.805369
6380,0.798625,-0.029271,-0.047741,-0.599218,0.866813,0.026428,0.041914,-0.496166,2.197431,1.855257,3.708059,1.492300,0.736145,-0.364464,27.494961,-26.770458,8.547327,-1.465695,7.788118,-1.402335
6381,0.803104,-0.028569,-0.042639,-0.593624,0.866821,0.028077,0.044137,-0.495868,2.622655,2.271965,2.424677,1.497306,0.802309,-0.039182,37.219128,-22.611650,6.594632,-1.322867,8.090020,-1.452497
6382,0.807754,-0.027950,-0.037531,-0.587659,0.866790,0.029691,0.046307,-0.495630,2.901739,2.512473,1.473870,1.520519,0.835406,0.238511,20.971204,-13.022874,3.526220,-1.826462,7.053803,-0.956183
6383,0.812314,-0.027374,-0.032444,-0.581673,0.866720,0.031265,0.048432,-0.495453,3.044497,2.616817,0.974732,1.551245,0.845484,0.432445,6.880137,-4.068269,0.804895,-1.983512,6.163341,-0.178949
6384,0.816532,-0.026798,-0.027407,-0.576026,0.866609,0.032796,0.050521,-0.495339,2.952673,2.703954,1.213200,1.559298,0.821129,0.543066,-1.556479,12.424553,-2.598552,-2.296296,5.840870,0.550415
6385,0.820169,-0.026182,-0.022450,-0.571081,0.866457,0.034279,0.052582,-0.495289,2.742906,2.681946,1.727039,1.543560,0.770309,0.560146,-11.190172,21.393708,-4.526039,-2.347677,5.313953,1.152705
6386,0.822990,-0.025485,-0.017602,-0.567210,0.866263,0.035710,0.054623,-0.495307,2.509694,2.568768,1.836998,1.518033,0.724227,0.518247,-12.841680,22.564123,-5.273172,-1.886167,4.357326,1.394053
6387,-0.824768,0.024667,0.012893,0.564786,0.866026,0.037085,0.056653,-0.495393,2.336558,2.413849,1.421536,1.494103,0.697607,0.441061,-9.703448,16.816532,-4.800053,-1.202330,3.465346,1.135064
6388,0.825710,-0.023737,-0.008340,-0.563534,0.865721,0.038396,0.058672,-0.495591,2.157856,2.240760,0.754092,1.463701,0.688312,0.346880,-7.782418,16.244192,-4.936053,-0.691195,2.598328,0.888555
6389,0.826213,-0.022748,-0.003921,-0.562885,0.865336,0.039639,0.060673,-0.495925,1.993539,1.981350,0.114492,1.424996,0.691836,0.214832,-12.960700,15.333682,-3.921740,-0.222007,1.609903,0.453660
6390,0.826332,-0.021721,0.000391,-0.562765,0.864883,0.040823,0.062649,-0.496372,1.833286,1.638014,-0.351126,1.372479,0.702040,0.042306,-19.265807,15.756646,-2.554783,0.142811,0.976154,0.208894
6391,0.826117,-0.020676,0.004622,-0.563100,0.864379,0.041956,0.064595,-0.496907,1.748098,1.397701,-0.489880,1.314223,0.700457,-0.165010,-14.070601,12.800189,-1.309608,0.155947,0.410515,0.168957
6392,0.825620,-0.019634,0.008800,-0.563816,0.863835,0.043044,0.066505,-0.497506,1.664079,1.241848,-0.446956,1.257499,0.689572,-0.384756,-8.946240,13.738452,-0.824894,0.180171,0.032038,0.300802
6393,0.824891,-0.018615,0.012952,-0.564837,0.863268,0.044097,0.068372,-0.498146,1.614032,1.250959,-0.349448,1.210439,0.683161,-0.596114,2.306450,11.486457,-0.967380,0.361407,0.055321,0.391798
6394,0.823979,-0.017640,0.017104,-0.566087,0.862691,0.045122,0.070192,-0.498800,1.655821,1.453968,-0.350798,1.173184,0.691615,-0.779519,16.166470,3.824419,-1.197053,0.677618,0.446474,0.312803
6395,0.822935,-0.016730,0.021284,-0.567491,0.862118,0.046127,0.071956,-0.499447,1.769754,1.722108,-0.409177,1.142359,0.705887,-0.911145,20.621326,-2.771594,-1.235306,0.790339,1.305796,0.129493
6396,0.821807,-0.015905,0.025519,-0.568971,0.861565,0.047119,0.073661,-0.500060,1.881579,1.958730,-0.490288,1.107572,0.724564,-0.979582,18.004565,-3.984960,-1.379998,0.825839,2.603623,-0.009955
6397,0.820647,-0.015186,0.029836,-0.570454,0.861045,0.048106,0.075300,-0.500618,1.917181,2.210770,-0.665340,1.078729,0.737994,-0.984183,19.046993,-0.490045,-2.558875,0.651486,3.564709,0.025278
6398,0.819504,-0.014594,0.034262,-0.571863,0.860573,0.049096,0.076867,-0.501094,1.844075,2.383888,-0.871745,1.058872,0.740442,-0.919316,13.256529,5.845248,-3.267808,0.212810,4.355486,0.167097
6399,-0.818428,0.014148,-0.038824,0.573122,0.860164,0.050098,0.078356,-0.501466,1.761995,2.527679,-1.069814,1.049701,0.735148,-0.788456,10.274918,5.122905,-3.567027,-0.093939,4.355823,0.299173
6400,0.817286,-0.013876,0.043572,-0.574415,0.859807,0.051097,0.079735,-0.501760,1.651933,2.631484,-1.210690,1.047505,0.719724,-0.625030,6.673296,6.633781,-3.463254,-0.326687,4.161369,0.356103
6401,0.815936,-0.013771,0.048506,-0.575939,0.859480,0.052079,0.080989,-0.502018,1.518746,2.672714,-1.220729,1.045747,0.694043,-0.443747,1.325923,8.948992,-3.048724,-0.586521,3.885037,0.444231
6402,0.814415,-0.013805,0.053583,-0.577639,0.859181,0.053045,0.082140,-0.502243,1.391516,2.679341,-1.134876,1.029440,0.659476,-0.285767,-1.422523,9.291020,-2.873256,-0.665121,3.614986,0.381135
6403,0.812759,-0.013952,0.058758,-0.579462,0.858906,0.053996,0.083211,-0.502435,1.295537,2.708674,-1.020276,1.007449,0.637533,-0.172137,-0.127265,6.853102,-3.249468,-0.307037,2.770328,0.227046
6404,0.811008,-0.014184,0.063986,-0.581352,0.858653,0.054935,0.084221,-0.502597,1.265334,2.741080,-0.933312,0.984827,0.631074,-0.091038,0.298520,1.592104,-3.139395,0.085972,1.875202,0.092755
6405,0.809202,-0.014474,0.069222,-0.583258,0.858420,0.055863,0.085193,-0.502729,1.262734,2.782610,-0.835599,0.969199,0.624410,-0.052779,0.863887,-0.546051,-3.259368,0.077991,0.758995,-0.006187
6406,0.807383,-0.014795,0.074423,-0.585129,0.858203,0.056783,0.086148,-0.502833,1.266548,2.857209,-0.810850,0.957323,0.624466,-0.048230,3.214848,-2.274150,-3.933260,0.220296,-0.012622,-0.156596
6407,0.805592,-0.015119,0.079544,-0.586912,0.858000,0.057696,0.087107,-0.502911,1.260742,2.877563,-0.822601,0.940090,0.624030,-0.059288,-0.105363,-2.354621,-3.351071,0.086968,-0.151417,-0.281292
6408,0.803874,-0.015418,0.084542,-0.588559,0.857807,0.058604,0.088092,-0.502963,1.230291,2.848555,-0.789713,0.918602,0.615622,-0.084967,-3.616486,0.009783,-2.646697,-0.180928,-0.405673,-0.421815
6409,0.802273,-0.015667,0.089371,-0.590021,0.857622,0.059509,0.089125,-0.502991,1.176545,2.748674,-0.841259,0.910083,0.615487,-0.118541,-8.159777,0.359803,-1.551814,0.036133,-0.925015,-0.463928
6410,0.800837,-0.015837,0.093989,-0.591249,0.857441,0.060413,0.090227,-0.502996,1.110712,2.610291,-0.901437,0.901767,0.607895,-0.136032,-10.673604,1.177249,-0.789201,-0.203702,-0.863072,-0.574626
6411,-0.799611,0.015901,-0.098351,0.592196,0.857260,0.061317,0.091418,-0.502980,1.050168,2.501349,-0.901407,0.892656,0.601970,-0.143262,-8.995129,2.093163,-1.175847,-0.274079,-0.713649,-0.570408
6412,0.798584,-0.015876,0.102469,-0.592884,0.857085,0.062212,0.092681,-0.502936,0.997694,2.384505,-0.845393,0.883065,0.593442,-0.138249,-9.501276,2.912439,-1.041359,-0.249188,-0.609675,-0.595118
6413,0.797703,-0.015800,0.106398,-0.593380,0.856924,0.063092,0.093979,-0.502861,0.919924,2.194254,-0.697275,0.874932,0.585003,-0.127725,-14.080953,6.747855,0.572458,-0.036085,-0.552458,-0.573248
6414,0.796950,-0.015683,0.110160,-0.593709,0.856774,0.063960,0.095310,-0.502756,0.888682,1.962967,-0.452067,0.868944,0.575671,-0.106376,-16.590930,5.901133,1.790725,-0.124156,-0.423327,-0.596079
6415,0.796307,-0.015534,0.113778,-0.593893,0.856635,0.064818,0.096670,-0.502623,0.915865,1.819169,-0.253870,0.866542,0.566234,-0.082351,-10.694781,1.247389,0.316687,0.002854,-0.327020,-0.599901
6416,0.795757,-0.015360,0.117273,-0.593955,0.856506,0.065672,0.098055,-0.502464,0.992181,1.806189,-0.110914,0.871344,0.561264,-0.049920,-1.618900,-3.186961,-2.482876,0.204271,-0.469544,-0.590832
6417,0.795281,-0.015173,0.120668,-0.593917,0.856385,0.066524,0.099463,-0.502281,1.082687,1.880036,0.069520,0.878812,0.557369,-0.016361,4.891765,-3.113580,-4.449238,0.219387,-0.366866,-0.684215
6418,0.794861,-0.014979,0.123985,-0.593801,0.856271,0.067379,0.100891,-0.502077,1.152515,1.896982,0.239494,0.885983,0.554859,0.016977,2.158993,-1.930687,-3.408704,0.146832,-0.308260,-0.650965
6419,0.794477,-0.014788,0.127246,-0.593630,0.856164,0.068239,0.102334,-0.501852,1.158094,1.846492,0.358754,0.891801,0.553617,0.046853,-1.397163,1.248430,-1.227870,0.122828,-0.284542,-0.761221
6420,0.794110,-0.014608,0.130473,-0.593424,0.856061,0.069109,0.103791,-0.501609,1.072453,1.543959,0.394111,0.899271,0.550337,0.076752,-17.461833,5.441554,5.358956,0.083242,-0.275181,-0.886485
6421,0.793741,-0.014449,0.133688,-0.593206,0.855962,0.069992,0.105257,-0.501349,0.893242,1.217918,0.396265,0.904271,0.542762,0.094170,-19.434728,10.972368,6.786648,0.075652,-0.183427,-0.866272
6422,0.793350,-0.014319,0.136913,-0.592997,0.855866,0.070892,0.106730,-0.501075,0.764475,1.104465,0.327606,0.910780,0.540024,0.110643,-6.657866,6.604306,2.324734,0.232163,-0.169175,-0.977061
6423,-0.792917,0.014228,-0.140169,0.592818,0.855772,0.071812,0.108206,-0.500788,0.726554,1.161690,0.184453,0.917818,0.538989,0.121786,3.887329,-0.962285,-2.200214,0.141327,-0.316755,-1.085699
6424,0.792466,-0.014166,0.143434,-0.592641,0.855684,0.072750,0.109690,-0.500480,0.755490,1.332003,0.075849,0.921412,0.539554,0.123524,11.370002,-4.021579,-5.813498,0.185718,-0.080899,-1.132885
6425,0.792035,-0.014120,0.146667,-0.592428,0.855608,0.073701,0.111190,-0.500140,0.812798,1.477583,0.028177,0.922838,0.535413,0.124129,10.121784,-4.095787,-5.405846,0.166549,-0.166331,-1.327326
6426,0.791623,-0.014088,0.149868,-0.592178,0.855541,0.074662,0.112705,-0.499773,0.832132,1.564792,0.055999,0.921092,0.525971,0.117622,6.884173,0.506227,-3.862842,0.182697,0.202793,-1.368817
6427,0.791230,-0.014069,0.153037,-0.591893,0.855480,0.075635,0.114233,-0.499384,0.821562,1.586111,0.111530,0.910452,0.513181,0.101398,2.879535,3.323808,-1.964677,0.193757,0.638365,-1.457960
6428,0.790855,-0.014062,0.156171,-0.591576,0.855423,0.076616,0.115774,-0.498976,0.807472,1.595011,0.150949,0.900327,0.512957,0.085640,1.913742,3.325573,-1.815476,0.566877,0.815665,-1.259032
6429,0.790498,-0.014065,0.159270,-0.591226,0.855369,0.077606,0.117327,-0.498554,0.799879,1.573921,0.148418,0.886670,0.514964,0.092281,-0.418334,1.712282,-1.296740,0.673703,1.063855,-1.111165
6430,0.790159,-0.014077,0.162333,-0.590846,0.855314,0.078604,0.118891,-0.498121,0.774318,1.535946,0.173137,0.874488,0.514907,0.089828,-1.578171,3.502887,-0.797348,0.587188,1.095836,-1.047231
6431,0.789836,-0.014097,0.165358,-0.590438,0.855257,0.079608,0.120465,-0.497681,0.749120,1.534128,0.233772,0.872727,0.512514,0.097267,0.598031,4.365900,-1.935925,0.518350,0.938577,-0.915353
6432,0.789531,-0.014124,0.168346,-0.590001,0.855194,0.080618,0.122049,-0.497240,0.745433,1.538434,0.267092,0.869840,0.497155,0.118911,0.872328,2.143965,-2.208412,0.110334,1.207948,-0.928743
6433,0.789241,-0.014155,0.171296,-0.589539,0.855125,0.081633,0.123641,-0.496799,0.743201,1.508044,0.352697,0.870991,0.487646,0.136966,-0.938433,3.469855,-1.215664,0.231315,1.265765,-0.814085
6434,0.788967,-0.014191,0.174205,-0.589052,0.855047,0.082652,0.125241,-0.496365,0.736154,1.443274,0.419004,0.870598,0.475092,0.165671,-3.302071,2.795121,-0.153607,-0.002709,1.444534,-0.768863
6435,-0.788709,0.014229,-0.177073,0.588541,0.854957,0.083675,0.126847,-0.495941,0.726526,1.335961,0.473377,0.873724,0.459182,0.197430,-5.868859,2.523336,1.564119,-0.153234,1.420878,-0.733666
6436,0.788515,-0.014262,0.179900,-0.587943,0.854878,0.084717,0.128443,-0.495489,0.720746,1.250413,0.519995,0.865335,0.443159,0.228582,-4.726830,2.115330,0.813231,-0.336393,1.832649,-0.606622
6437,0.788417,-0.014288,0.182685,-0.587215,0.854825,0.085793,0.130017,-0.494984,0.697682,1.204746,0.539155,0.854121,0.433067,0.248715,-2.329827,2.388323,-0.320739,-0.435286,1.870947,-0.448707
6438,0.788388,-0.014311,0.185431,-0.586391,0.854789,0.086892,0.131580,-0.494441,0.654645,1.147985,0.559335,0.841498,0.435012,0.260032,-2.861780,3.724405,0.323448,-0.224416,1.805437,-0.292659
6439,0.788404,-0.014335,0.188138,-0.585506,0.854759,0.088005,0.133142,-0.493878,0.621209,1.101437,0.607596,0.824515,0.428881,0.272017,-1.956093,4.259409,0.068401,-0.654781,2.066093,-0.209230
6440,0.788438,-0.014366,0.190806,-0.584595,0.854723,0.089125,0.134714,-0.493313,0.571540,1.100302,0.659566,0.795692,0.427377,0.274958,0.777139,5.359606,-1.085994,-0.690576,2.610999,0.020704
6441,0.788465,-0.014408,0.193439,-0.583693,0.854671,0.090241,0.136304,-0.492762,0.574612,1.098709,0.661545,0.767773,0.422932,0.243863,0.716893,0.738673,-1.090039,-1.119701,2.740498,0.134762
6442,0.788458,-0.014466,0.196035,-0.582833,0.854593,0.091345,0.137925,-0.492243,0.618394,1.073995,0.581198,0.738208,0.443289,0.199923,-0.832745,-4.298702,-0.126757,-0.663852,2.691277,0.519719
6443,0.788393,-0.014545,0.198598,-0.582052,0.854477,0.092428,0.139585,-0.491774,0.506236,1.168802,0.368001,0.714052,0.467644,0.148548,5.767191,1.136123,-3.036421,-0.663466,2.234338,0.522486
6444,0.788243,-0.014649,0.201127,-0.581383,0.854313,0.093480,0.141296,-0.491371,0.314164,1.223441,0.202195,0.693542,0.483230,0.085320,3.464617,7.845197,-1.250198,-1.024293,1.806019,0.499105
6445,0.787983,-0.014784,0.203624,-0.580863,0.854090,0.094494,0.143067,-0.491052,0.126054,1.188868,0.184450,0.674682,0.505486,0.030415,-0.911232,13.003027,1.676281,-0.557868,1.411894,0.376736
6446,0.787588,-0.014954,0.206091,-0.580524,0.853798,0.095459,0.144908,-0.490835,-0.025359,1.048074,0.274996,0.660634,0.547371,-0.058621,-7.257536,14.513319,4.945347,0.094562,1.132133,0.522661
6447,-0.787031,0.015164,-0.208528,0.580403,0.853424,0.096368,0.146831,-0.490735,-0.163123,0.872304,0.354709,0.643230,0.590769,-0.151423,-9.469833,13.937131,6.597315,0.057572,1.170279,0.722697
6448,0.786343,-0.015446,0.210943,-0.580456,0.852957,0.097248,0.148804,-0.490779,-0.139839,0.660103,0.495521,0.618398,0.625631,-0.230864,-11.557186,7.153828,7.780243,0.212280,1.257918,0.887640
6449,0.785569,-0.015815,0.213339,-0.580618,0.852400,0.098130,0.150797,-0.490964,-0.122237,0.525668,0.522480,0.595441,0.650539,-0.295339,-8.546911,3.783201,5.741168,0.487129,0.949952,0.960417
6450,0.784710,-0.016250,0.215712,-0.580891,0.851765,0.099002,0.152821,-0.491264,-0.162705,0.506689,0.416536,0.573304,0.665292,-0.365094,-3.032876,2.350976,2.611599,0.610585,0.873409,0.939857
6451,0.783768,-0.016732,0.218056,-0.581275,0.851067,0.099854,0.154886,-0.491654,-0.225281,0.578037,0.223594,0.563691,0.691976,-0.415899,0.862452,0.304133,0.141545,1.441633,0.292034,1.110253
6452,0.782741,-0.017239,0.220367,-0.581772,0.850319,0.100675,0.156999,-0.492110,-0.324250,0.716085,-0.126982,0.565738,0.716814,-0.417666,3.419914,-3.905933,-1.701898,2.009348,-0.530892,1.041918
6453,0.781630,-0.017751,0.222640,-0.582383,0.849535,0.101456,0.159173,-0.492607,-0.397381,0.810994,-0.485496,0.580725,0.727591,-0.394698,0.866640,-6.617288,-0.110366,1.879862,-1.337571,0.923862
6454,0.780437,-0.018248,0.224870,-0.583111,0.848727,0.102185,0.161415,-0.493119,-0.402292,0.918472,-0.725568,0.601970,0.731527,-0.351012,2.224314,-7.358868,-1.090841,1.965422,-1.977883,0.874507
6455,0.779161,-0.018708,0.227053,-0.583956,0.847909,0.102853,0.163736,-0.493621,-0.293794,1.079517,-0.863598,0.630784,0.735975,-0.272128,6.143832,-11.087531,-3.884619,2.417093,-2.712099,0.914227
6456,0.777803,-0.019113,0.229184,-0.584921,0.847095,0.103449,0.166146,-0.494089,-0.115437,1.119729,-0.856462,0.660994,0.735883,-0.166967,0.959442,-10.406595,0.120984,2.702018,-3.639549,0.950720
6457,0.776363,-0.019440,0.231257,-0.586005,0.846298,0.103963,0.168653,-0.494497,0.010502,1.099166,-0.806224,0.708240,0.737868,-0.067821,-1.854378,-6.828055,2.847299,2.849520,-5.346114,0.887241
6458,0.774843,-0.019670,0.233269,-0.587212,0.845532,0.104384,0.171268,-0.494820,0.128324,1.146486,-0.852812,0.769404,0.738014,0.026257,2.121768,-11.261113,0.203982,2.922893,-6.972479,0.489991
6459,-0.773241,0.019782,-0.235215,0.588541,0.844809,0.104702,0.174001,-0.495034,0.242204,1.244210,-0.821537,0.850845,0.739569,0.121612,6.662077,-8.806785,-2.189709,3.318834,-8.958080,-0.157297
6460,0.771519,-0.019701,0.237087,-0.590050,0.844170,0.104879,0.176840,-0.495082,0.313888,1.217567,-0.908515,0.940668,0.739983,0.209494,-0.202000,-12.125178,2.818051,3.319432,-10.408829,-0.667516
6461,0.769650,-0.019402,0.238887,-0.591773,0.843623,0.104902,0.179767,-0.494954,0.288722,1.193312,-1.080047,1.015537,0.750148,0.272060,0.174276,-10.954990,3.121579,3.743540,-10.697318,-1.014388
