frame_index,LeftUpperLeg_orientation_w,LeftUpperLeg_orientation_x,LeftUpperLeg_orientation_y,LeftUpperLeg_orientation_z,LeftLowerLeg_orientation_w,LeftLowerLeg_orientation_x,LeftLowerLeg_orientation_y,LeftLowerLeg_orientation_z,LeftUpperLeg_angularVelocity_x,LeftUpperLeg_angularVelocity_y,LeftUpperLeg_angularVelocity_z,LeftLowerLeg_angularVelocity_x,LeftLowerLeg_angularVelocity_y,LeftLowerLeg_angularVelocity_z,LeftUpperLeg_acceleration_x,LeftUpperLeg_acceleration_y,LeftUpperLeg_acceleration_z,LeftLowerLeg_acceleration_x,LeftLowerLeg_acceleration_y,LeftLowerLeg_acceleration_z
1963,0.180526,-0.011418,0.009232,0.983461,0.150144,-0.076595,0.036239,0.985026,0.043399,-0.072508,0.188907,0.037215,-0.018696,0.001018,-0.634161,0.043506,-0.081556,-0.103871,-0.040419,-0.002063
1964,0.180162,-0.011446,0.009182,0.983528,0.150121,-0.076590,0.036233,0.985030,0.044869,-0.074639,0.189522,0.037097,-0.020151,-0.003074,-0.399536,-0.030337,-0.109490,-0.151011,-0.027542,0.007370
1965,0.179813,-0.011479,0.009128,0.983592,0.150114,-0.076587,0.036227,0.985032,0.042911,-0.079549,0.182146,0.035906,-0.021835,-0.003021,-0.560609,0.098965,-0.095716,-0.227562,0.047041,-0.000524
1966,0.179477,-0.011517,0.009070,0.983653,0.150125,-0.076585,0.036220,0.985031,0.042423,-0.082295,0.180671,0.035038,-0.023890,-0.006698,-0.479085,0.113969,-0.074539,-0.225414,-0.041915,-0.037015
1967,0.179152,-0.011560,0.009008,0.983712,0.150153,-0.076583,0.036211,0.985027,0.045036,-0.087171,0.181611,0.035203,-0.026232,-0.010564,-0.635887,-0.154610,-0.054136,-0.256066,-0.023867,-0.056437
1968,0.178838,-0.011606,0.008941,0.983769,0.150199,-0.076582,0.036200,0.985020,0.043216,-0.090849,0.179220,0.035649,-0.026457,-0.015194,-0.528581,0.113431,-0.101199,-0.092280,-0.117743,-0.032597
1969,0.178533,-0.011655,0.008869,0.983825,0.150263,-0.076579,0.036186,0.985011,0.046285,-0.090840,0.170811,0.035159,-0.028617,-0.021322,-0.218153,-0.216353,-0.128041,-0.212628,-0.129966,-0.074136
1970,0.178235,-0.011705,0.008793,0.983879,0.150346,-0.076575,0.036168,0.985000,0.044528,-0.092017,0.169280,0.036741,-0.029805,-0.029918,-0.376348,0.113396,-0.112804,-0.153008,-0.150317,-0.160969
1971,-0.177942,0.011756,-0.008712,-0.983932,0.150449,-0.076569,0.036147,0.984985,0.043795,-0.095509,0.173631,0.036201,-0.030969,-0.044565,-0.598451,0.049303,-0.168796,-0.117622,-0.180092,-0.065716
1972,0.177649,-0.011810,0.008623,0.983985,0.150588,-0.076559,0.036124,0.984965,0.041846,-0.101173,0.178195,0.033563,-0.031115,-0.060187,-0.679377,0.111199,-0.090131,-0.120154,-0.185857,-0.037995
1973,0.177352,-0.011867,0.008521,0.984039,0.150774,-0.076547,0.036103,0.984939,0.037172,-0.103286,0.184685,0.033743,-0.031856,-0.074029,-0.488107,0.281571,-0.077570,-0.101684,-0.180718,-0.012710
1974,0.177057,-0.011927,0.008411,0.984092,0.150997,-0.076533,0.036082,0.984906,0.037274,-0.110248,0.186188,0.035240,-0.033107,-0.088869,-0.773561,-0.074220,-0.088112,-0.066162,-0.225419,-0.077033
1975,0.176767,-0.011991,0.008293,0.984145,0.151248,-0.076518,0.036060,0.984870,0.041572,-0.115090,0.168449,0.038803,-0.032224,-0.095118,-0.501387,-0.471260,-0.082363,-0.019374,-0.363828,-0.113272
1976,0.176487,-0.012058,0.008172,0.984195,0.151516,-0.076502,0.036036,0.984831,0.048699,-0.121152,0.150792,0.039719,-0.030660,-0.107118,-0.621321,-0.609670,-0.055402,0.025757,-0.240769,-0.192301
1977,0.176222,-0.012128,0.008048,0.984243,0.151793,-0.076488,0.036008,0.984790,0.048876,-0.122162,0.127309,0.039339,-0.029577,-0.115598,-0.182554,-0.287473,-0.080352,0.015957,-0.191599,-0.189220
1978,0.175976,-0.012202,0.007924,0.984287,0.152069,-0.076475,0.035976,0.984750,0.048664,-0.127786,0.110466,0.039989,-0.026216,-0.123119,-0.541395,-0.150367,-0.044667,0.145014,-0.202876,-0.204050
1979,0.175754,-0.012280,0.007804,0.984327,0.152333,-0.076464,0.035938,0.984711,0.047063,-0.129418,0.097348,0.038291,-0.029595,-0.130345,-0.378726,-0.014269,-0.025234,-0.026253,-0.209867,-0.094138
1980,0.175561,-0.012360,0.007688,0.984361,0.152577,-0.076456,0.035892,0.984676,0.047840,-0.133487,0.078819,0.038363,-0.034127,-0.133201,-0.448430,-0.152096,0.029118,-0.132038,-0.224694,-0.104507
1981,0.175401,-0.012444,0.007580,0.984389,0.152791,-0.076452,0.035839,0.984645,0.041796,-0.133685,0.068709,0.039342,-0.039830,-0.140352,-0.333228,0.272659,-0.017797,-0.132954,-0.345475,-0.011806
1982,0.175278,-0.012532,0.007483,0.984411,0.152964,-0.076454,0.035776,0.984620,0.031668,-0.139074,0.055537,0.037839,-0.044628,-0.135531,-0.638866,0.521337,-0.031101,-0.227770,-0.350166,0.033443
1983,-0.175197,0.012622,-0.007398,-0.984425,0.153088,-0.076460,0.035702,0.984603,0.026633,-0.139964,0.040831,0.035507,-0.049630,-0.131173,-0.362176,0.242566,-0.062511,-0.248428,-0.465782,0.026614
1984,0.175150,-0.012719,0.007321,0.984432,0.153133,-0.076471,0.035615,0.984598,0.017059,-0.142873,0.020384,0.034384,-0.054233,-0.120424,-0.441346,0.508082,-0.093226,-0.392423,-0.586752,-0.061311
1985,0.175127,-0.012823,0.007246,0.984436,0.153089,-0.076482,0.035514,0.984608,0.007792,-0.140162,-0.001067,0.037840,-0.057464,-0.100103,-0.013938,0.456031,-0.166412,-0.542838,-0.704424,-0.193435
1986,0.175130,-0.012933,0.007176,0.984434,0.152980,-0.076496,0.035403,0.984628,-0.006243,-0.136768,-0.004575,0.048204,-0.055323,-0.075925,-0.130368,0.925075,-0.192826,-0.586696,-1.033264,-0.294071
1987,0.175159,-0.013048,0.007110,0.984428,0.152827,-0.076511,0.035282,0.984655,-0.022137,-0.138091,-0.024751,0.055193,-0.050532,-0.036060,-0.245328,0.927417,-0.183978,-0.457874,-0.959129,-0.332312
1988,0.175217,-0.013166,0.007049,0.984417,0.152654,-0.076530,0.035153,0.984685,-0.034113,-0.133431,-0.037393,0.054237,-0.041833,0.007454,-0.006765,0.715333,-0.202171,-0.478488,-0.633883,-0.349854
1989,0.175305,-0.013286,0.006994,0.984400,0.152483,-0.076553,0.035020,0.984714,-0.038829,-0.137794,-0.047711,0.044711,-0.036163,0.040854,-0.528107,0.245017,-0.202539,-0.498822,-0.255725,-0.253943
1990,0.175424,-0.013407,0.006946,0.984377,0.152336,-0.076580,0.034885,0.984740,-0.039465,-0.139290,-0.056460,0.037148,-0.034210,0.068830,-0.360779,0.071951,-0.161549,-0.570098,-0.311918,-0.255809
1991,0.175576,-0.013527,0.006905,0.984349,0.152236,-0.076613,0.034748,0.984758,-0.041497,-0.130218,-0.068414,0.033419,-0.031660,0.086611,0.326407,0.134519,-0.166523,-0.506068,-0.102976,-0.269672
1992,0.175763,-0.013644,0.006874,0.984314,0.152204,-0.076651,0.034613,0.984764,-0.055063,-0.132528,-0.089805,0.035980,-0.032317,0.098102,-0.379874,0.848552,-0.296781,-0.420224,-0.189135,-0.323075
1993,0.175985,-0.013758,0.006851,0.984273,0.152265,-0.076696,0.034481,0.984756,-0.055379,-0.124904,-0.101332,0.035443,-0.035231,0.095703,0.109113,0.154390,-0.155810,-0.258012,0.084539,-0.207665
1994,0.176245,-0.013866,0.006839,0.984225,0.152439,-0.076749,0.034356,0.984729,-0.057621,-0.123619,-0.092792,0.030985,-0.040796,0.070641,-0.375833,0.376412,-0.172874,-0.331145,0.367189,-0.211725
1995,-0.176543,0.013968,-0.006838,-0.984170,0.152750,-0.076809,0.034238,0.984680,-0.067568,-0.123479,-0.087800,0.031083,-0.047736,0.019412,-0.596940,1.010653,-0.193745,-0.261150,0.288346,-0.146112
1996,0.176858,-0.014051,0.006862,0.984112,0.153198,-0.076868,0.034131,0.984610,-0.066792,-0.122296,-0.087297,0.035661,-0.049899,-0.051813,-0.419762,0.448101,-0.175353,-0.092024,0.283090,-0.237781
1997,0.177175,-0.014109,0.006917,0.984054,0.153762,-0.076917,0.034036,0.984522,-0.064678,-0.124505,-0.095471,0.040050,-0.051513,-0.125294,-0.568092,0.484892,-0.112159,-0.085296,0.497851,-0.192588
1998,0.177506,-0.014149,0.006998,0.983993,0.154424,-0.076963,0.033950,0.984417,-0.064044,-0.124122,-0.116843,0.039306,-0.051707,-0.202213,-0.383821,0.430432,-0.126121,0.116451,0.690919,-0.269549
1999,0.177859,-0.014179,0.007094,0.983928,0.155170,-0.077010,0.033868,0.984299,-0.072801,-0.119789,-0.142882,0.040645,-0.048679,-0.272451,-0.191613,1.164056,-0.158903,0.207154,0.716417,-0.244968
2000,0.178247,-0.014207,0.007199,0.983857,0.155986,-0.077063,0.033787,0.984169,-0.087638,-0.112375,-0.184446,0.041212,-0.043624,-0.339832,0.120347,1.458423,-0.301007,0.252096,0.781520,-0.322936
2001,0.178680,-0.014240,0.007305,0.983777,0.156855,-0.077126,0.033705,0.984028,-0.094557,-0.099782,-0.224578,0.042936,-0.043849,-0.408403,0.419061,1.106294,-0.165782,0.062408,0.834557,-0.218125
2002,0.179169,-0.014286,0.007404,0.983687,0.157763,-0.077205,0.033617,0.983880,-0.110850,-0.079360,-0.269721,0.043555,-0.053083,-0.476001,0.851534,1.661540,-0.198686,-0.290355,0.752889,-0.083169
2003,0.179724,-0.014353,0.007487,0.983584,0.158695,-0.077305,0.033520,0.983726,-0.126616,-0.058067,-0.302854,0.042534,-0.063767,-0.533886,0.611586,1.743390,-0.123204,-0.366397,0.701664,0.159674
2004,0.180357,-0.014448,0.007547,0.983466,0.159635,-0.077430,0.033412,0.983567,-0.131132,-0.048484,-0.337373,0.036738,-0.073429,-0.563883,-0.203759,1.019033,0.000529,-0.510962,0.875600,0.251975
2005,0.181077,-0.014578,0.007577,0.983332,0.160569,-0.077585,0.033288,0.983407,-0.127739,-0.043560,-0.379789,0.033793,-0.087664,-0.569917,-0.537003,0.615037,0.024520,-0.724252,0.600063,0.229874
2006,0.181897,-0.014752,0.007567,0.983178,0.161481,-0.077775,0.033145,0.983248,-0.124079,-0.039640,-0.406256,0.027920,-0.099946,-0.568442,-0.721470,0.763230,-0.004203,-0.948770,0.609214,0.086680
2007,-0.182826,0.014976,-0.007510,-0.983003,0.162356,-0.078006,0.032980,0.983091,-0.133921,-0.036589,-0.427712,0.027502,-0.106971,-0.561901,-0.881223,1.762560,-0.046367,-0.870610,0.280735,-0.119698
2008,0.183890,-0.015242,0.007399,0.982801,0.163232,-0.078282,0.032780,0.982931,-0.139545,-0.040508,-0.464707,0.033328,-0.098410,-0.537017,-1.235631,1.383165,-0.001428,-0.438173,0.023327,-0.193385
2009,0.185094,-0.015533,0.007238,0.982571,0.164149,-0.078603,0.032542,0.982760,-0.145041,-0.048873,-0.520867,0.040906,-0.084528,-0.499241,-1.363743,1.357755,-0.092687,-0.348301,0.065828,-0.294083
2010,0.186416,-0.015852,0.007036,0.982318,0.165096,-0.078962,0.032275,0.982582,-0.139186,-0.054517,-0.584766,0.041677,-0.079652,-0.462506,-1.042468,0.429190,-0.020418,-0.448175,0.325463,-0.155469
2011,0.187836,-0.016198,0.006801,0.982043,0.166063,-0.079352,0.031986,0.982397,-0.121376,-0.058272,-0.640130,0.041769,-0.081771,-0.434748,-0.990266,-0.449181,0.165220,-0.392969,0.600171,-0.056151
2012,0.189333,-0.016572,0.006544,0.981751,0.167039,-0.079769,0.031685,0.982207,-0.112939,-0.070202,-0.699639,0.044232,-0.087846,-0.415050,-1.545367,0.153648,0.043584,-0.122308,0.645871,0.076624
2013,0.190885,-0.016975,0.006272,0.981446,0.168011,-0.080203,0.031381,0.982016,-0.084465,-0.083111,-0.727638,0.040212,-0.093700,-0.403068,-1.720186,-1.014013,0.134084,0.153047,1.009256,0.262897
2014,0.192473,-0.017407,0.005995,0.981130,0.168971,-0.080651,0.031083,0.981824,-0.056114,-0.102595,-0.750506,0.039007,-0.100911,-0.406649,-2.172665,-0.954693,0.236458,0.296759,0.872463,0.384122
2015,0.194075,-0.017869,0.005722,0.980807,0.169906,-0.081105,0.030799,0.981634,-0.033159,-0.119577,-0.789535,0.036266,-0.106732,-0.419508,-1.789921,-0.665402,0.151101,0.438447,0.956511,0.420466
2016,0.195671,-0.018362,0.005462,0.980482,0.170806,-0.081558,0.030538,0.981448,-0.011111,-0.132654,-0.835960,0.036566,-0.109086,-0.432101,-1.408198,-0.545741,0.299493,0.427731,0.699621,0.468273
2017,0.197239,-0.018886,0.005223,0.980159,0.171660,-0.082005,0.030309,0.981269,-0.010033,-0.139635,-0.877970,0.035235,-0.111349,-0.433898,-0.836889,0.800813,0.234172,0.248871,0.651795,0.521920
2018,0.198760,-0.019441,0.005016,0.979843,0.172457,-0.082439,0.030122,0.981099,-0.010452,-0.155926,-0.913180,0.032196,-0.108345,-0.422650,-1.220257,0.945376,0.228545,0.387582,0.486725,0.417464
2019,-0.200212,0.020029,-0.004848,-0.979536,0.173186,-0.082854,0.029984,0.980940,-0.011356,-0.173975,-0.939090,0.024241,-0.103541,-0.403012,-1.275044,1.034510,0.269231,0.220110,0.616799,0.381701
2020,0.201671,-0.020661,0.004699,0.979224,0.173846,-0.083270,0.029885,0.980791,-0.021038,-0.184887,-0.956913,0.018874,-0.098793,-0.371730,-0.592293,1.498547,0.243144,0.258439,0.508363,0.396633
2021,0.203209,-0.021344,0.004545,0.978892,0.174449,-0.083706,0.029808,0.980649,-0.026467,-0.194163,-0.946124,0.012844,-0.093498,-0.330069,-0.485682,1.030066,0.266880,0.293306,0.552269,0.396767
2022,0.204796,-0.022072,0.004393,0.978546,0.175002,-0.084157,0.029753,0.980514,-0.034045,-0.203356,-0.925435,0.001834,-0.087503,-0.282875,-0.425158,0.995034,0.242509,0.402739,0.711948,0.468291
2023,0.206405,-0.022836,0.004247,0.978191,0.175512,-0.084614,0.029721,0.980384,-0.043473,-0.213434,-0.877914,-0.012510,-0.084567,-0.234468,-0.494274,1.205147,0.227439,0.473336,0.919452,0.565611
2024,0.208008,-0.023631,0.004115,0.977833,0.175987,-0.085071,0.029712,0.980259,-0.037627,-0.238821,-0.819436,-0.024840,-0.088618,-0.196798,-1.417423,-0.021580,0.299370,0.383520,0.765692,0.598013
2025,0.209576,-0.024450,0.004001,0.977478,0.176435,-0.085521,0.029728,0.980139,-0.032603,-0.264595,-0.764399,-0.031180,-0.097038,-0.174727,-1.417007,-0.060062,0.270852,0.270609,0.516834,0.479563
2026,0.211081,-0.025286,0.003911,0.977134,0.176862,-0.085957,0.029767,0.980023,-0.022963,-0.284412,-0.729548,-0.036854,-0.100183,-0.168784,-0.634932,-0.497480,0.286183,0.469240,0.459648,0.403335
2027,0.212494,-0.026131,0.003852,0.976805,0.177278,-0.086372,0.029831,0.979909,-0.028581,-0.305918,-0.658424,-0.037655,-0.101285,-0.176761,-0.725639,0.521036,0.127871,0.619446,0.251603,0.209574
2028,0.213789,-0.026980,0.003829,0.976500,0.177688,-0.086759,0.029921,0.979798,-0.028583,-0.329460,-0.565228,-0.033403,-0.092929,-0.189448,-0.990473,0.075580,0.206336,0.949849,0.129764,0.100336
2029,0.214936,-0.027826,0.003847,0.976224,0.178101,-0.087111,0.030037,0.979688,-0.041527,-0.343566,-0.497011,-0.031526,-0.081990,-0.198249,-0.165157,0.874936,0.106301,1.059747,0.143022,0.062373
2030,0.215908,-0.028661,0.003914,0.975985,0.178525,-0.087421,0.030179,0.979579,-0.051697,-0.358440,-0.426255,-0.035453,-0.070431,-0.201902,-0.211636,0.638940,0.180766,1.145420,0.400889,0.171926
2031,-0.216676,0.029479,-0.004033,-0.975790,0.178966,-0.087683,0.030349,0.979470,-0.063943,-0.369706,-0.340036,-0.044097,-0.063362,-0.206160,-0.059166,0.811347,0.165742,1.001135,0.554010,0.190233
2032,0.217228,-0.030308,0.004220,0.975641,0.179420,-0.087889,0.030553,0.979362,-0.076800,-0.382004,-0.258295,-0.049133,-0.064511,-0.208905,-0.142545,0.953993,0.172380,0.794012,0.480291,0.245559
2033,0.217586,-0.031173,0.004475,0.975533,0.179878,-0.088042,0.030796,0.979257,-0.089342,-0.393163,-0.176458,-0.050067,-0.066705,-0.213737,-0.135537,0.935996,0.087297,0.624600,0.316635,0.129676
2034,0.217774,-0.032064,0.004788,0.975461,0.180335,-0.088152,0.031074,0.979154,-0.102323,-0.402531,-0.118682,-0.050416,-0.067388,-0.210137,-0.021535,1.088403,0.061615,0.608402,0.323833,0.061218
2035,0.217818,-0.032969,0.005148,0.975419,0.180790,-0.088225,0.031382,0.979054,-0.111120,-0.414813,-0.074538,-0.052347,-0.062232,-0.212630,-0.216977,0.782112,0.117124,0.670593,0.499556,0.006873
2036,0.217744,-0.033877,0.005544,0.975402,0.181240,-0.088271,0.031716,0.978956,-0.120288,-0.423394,-0.022144,-0.051207,-0.052684,-0.209892,-0.046216,0.966966,0.141789,0.648515,0.544272,0.012007
2037,0.217576,-0.034778,0.005965,0.975405,0.181683,-0.088297,0.032070,0.978860,-0.131441,-0.435743,0.031752,-0.055086,-0.047863,-0.203226,-0.446939,1.199004,0.168221,0.373538,0.765739,0.135121
2038,0.217340,-0.035659,0.006401,0.975423,0.182116,-0.088311,0.032440,0.978766,-0.147476,-0.442773,0.083745,-0.070014,-0.042962,-0.193240,-0.258624,1.669763,0.107167,0.209322,1.264076,0.166049
2039,0.217061,-0.036512,0.006839,0.975451,0.182536,-0.088321,0.032822,0.978674,-0.158312,-0.454765,0.133581,-0.079628,-0.042406,-0.188703,-0.595374,1.456284,0.102901,-0.077573,1.269881,0.100672
2040,0.216764,-0.037323,0.007271,0.975483,0.182942,-0.088336,0.033211,0.978584,-0.166757,-0.452713,0.183601,-0.090010,-0.046233,-0.183158,0.086373,1.313911,-0.024101,-0.370725,1.340565,0.033477
2041,0.216474,-0.038082,0.007684,0.975515,0.183331,-0.088363,0.033603,0.978495,-0.176266,-0.453228,0.206768,-0.100067,-0.054394,-0.178938,-0.122911,1.449474,-0.091591,-0.709194,1.454743,-0.127101
2042,0.216217,-0.038779,0.008067,0.975542,0.183699,-0.088411,0.033992,0.978408,-0.185645,-0.444598,0.216493,-0.105367,-0.054971,-0.169704,0.405498,1.505682,-0.259076,-0.632123,1.404674,-0.239633
2043,-0.216018,0.039402,-0.008411,-0.975558,0.184046,-0.088487,0.034375,0.978323,-0.190810,-0.436153,0.229405,-0.115561,-0.055193,-0.161253,0.123867,1.402069,-0.266597,-0.896416,1.720606,-0.414298
2044,0.215810,-0.039951,0.008725,0.975579,0.184367,-0.088559,0.034749,0.978243,-0.187610,-0.426864,0.219810,-0.123578,-0.054500,-0.150251,0.156547,1.068258,-0.215394,-1.058728,1.820856,-0.475156
2045,0.215521,-0.040440,0.009028,0.975620,0.184662,-0.088595,0.035118,0.978170,-0.179307,-0.413871,0.205216,-0.141506,-0.058468,-0.146056,0.202861,0.750284,-0.247071,-1.335739,2.246615,-0.561380
2046,0.215174,-0.040875,0.009322,0.975675,0.184936,-0.088609,0.035488,0.978104,-0.180067,-0.398119,0.196040,-0.156237,-0.068141,-0.145444,0.059712,1.473193,-0.379226,-1.717191,2.324584,-0.558129
2047,0.214788,-0.041263,0.009607,0.975741,0.185192,-0.088614,0.035860,0.978042,-0.179740,-0.381216,0.183703,-0.177773,-0.082729,-0.144081,-0.018101,1.467229,-0.475292,-2.114503,2.540991,-0.475935
2048,0.214384,-0.041610,0.009885,0.975813,0.185433,-0.088624,0.036239,0.977981,-0.178627,-0.365491,0.176365,-0.201343,-0.097313,-0.140151,-0.454062,1.593226,-0.531288,-2.373280,2.636831,-0.479817
2049,0.213984,-0.041923,0.010156,0.975884,0.185663,-0.088651,0.036630,0.977921,-0.177164,-0.345318,0.170496,-0.221746,-0.117619,-0.135469,-0.377671,1.701806,-0.560086,-2.654880,2.639909,-0.449221
2050,0.213607,-0.042208,0.010422,0.975952,0.185884,-0.088709,0.037034,0.977858,-0.173525,-0.326064,0.159005,-0.230260,-0.138334,-0.126336,-0.589446,1.693381,-0.574173,-2.850654,2.254670,-0.453419
2051,0.213275,-0.042472,0.010683,0.976010,0.186101,-0.088812,0.037457,0.977791,-0.164923,-0.306676,0.139521,-0.243901,-0.155860,-0.108600,-0.516755,1.537801,-0.490713,-2.764424,2.466477,-0.530226
2052,0.213009,-0.042722,0.010941,0.976054,0.186317,-0.088972,0.037902,0.977718,-0.156867,-0.283562,0.123420,-0.262907,-0.168632,-0.090019,-0.520404,1.692058,-0.471659,-2.686910,2.673975,-0.546672
2053,0.212828,-0.042964,0.011198,0.976080,0.186536,-0.089202,0.038373,0.977637,-0.146155,-0.262238,0.099498,-0.281276,-0.178581,-0.077909,-0.605801,1.485967,-0.466180,-2.644980,2.725797,-0.646384
2054,0.212754,-0.043206,0.011453,0.976083,0.186760,-0.089516,0.038874,0.977546,-0.134337,-0.243445,0.078442,-0.295066,-0.185472,-0.068540,-0.890983,1.487460,-0.405821,-2.528476,2.501393,-0.693370
2055,-0.212808,0.043453,-0.011708,-0.976057,0.186993,-0.089928,0.039407,0.977442,-0.116143,-0.225752,0.055127,-0.305303,-0.195509,-0.063704,-1.116981,1.056362,-0.356266,-2.711524,2.394912,-0.749906
2056,0.212974,-0.043688,0.011956,0.976007,0.187241,-0.090436,0.039970,0.977325,-0.095751,-0.207283,0.026163,-0.315666,-0.207442,-0.060991,-1.052402,0.795061,-0.373415,-2.624082,2.331418,-0.728178
2057,0.213218,-0.043895,0.012190,0.975942,0.187504,-0.091028,0.040554,0.977196,-0.073088,-0.188675,-0.012748,-0.320932,-0.217360,-0.059769,-1.094458,0.680669,-0.324909,-2.461866,2.099625,-0.655099
2058,0.213536,-0.044078,0.012415,0.975861,0.187777,-0.091693,0.041159,0.977056,-0.054395,-0.169864,-0.063413,-0.330583,-0.237546,-0.060689,-0.976580,0.857682,-0.372874,-2.515512,2.183427,-0.557101
2059,0.213924,-0.044242,0.012634,0.975766,0.188053,-0.092424,0.041787,0.976907,-0.036218,-0.142848,-0.125005,-0.340369,-0.252783,-0.061677,-0.402210,0.758917,-0.360891,-2.136791,2.011232,-0.384748
2060,0.214377,-0.044392,0.012849,0.975657,0.188328,-0.093213,0.042437,0.976751,-0.019734,-0.119743,-0.182204,-0.354876,-0.270465,-0.071957,-0.670988,0.896112,-0.295331,-2.027360,2.002507,-0.268744
2061,0.214891,-0.044532,0.013064,0.975535,0.188596,-0.094050,0.043108,0.976590,-0.002310,-0.102285,-0.237925,-0.369606,-0.289598,-0.089156,-1.064150,0.741725,-0.248391,-1.839061,1.770495,-0.066574
2062,0.215462,-0.044667,0.013283,0.975400,0.188852,-0.094928,0.043802,0.976424,0.019850,-0.087385,-0.292470,-0.382531,-0.307133,-0.116086,-1.201335,0.472414,-0.183696,-1.684364,1.439949,0.017131
2063,0.216085,-0.044803,0.013508,0.975253,0.189092,-0.095838,0.044519,0.976257,0.039026,-0.076999,-0.347663,-0.390215,-0.326348,-0.147036,-1.403372,0.512539,-0.088218,-1.709332,1.020227,0.040419
2064,0.216755,-0.044944,0.013744,0.975094,0.189308,-0.096771,0.045257,0.976089,0.063937,-0.074408,-0.399116,-0.392643,-0.341125,-0.164731,-1.803363,0.120040,0.068504,-1.638156,0.549849,-0.038882
2065,0.217468,-0.045095,0.013992,0.974925,0.189497,-0.097719,0.046019,0.975922,0.081934,-0.079840,-0.452548,-0.393023,-0.354761,-0.165060,-2.124531,0.437742,0.231215,-1.659778,0.371645,0.009591
2066,0.218220,-0.045261,0.014257,0.974745,0.189652,-0.098674,0.046804,0.975759,0.095975,-0.086058,-0.492930,-0.399821,-0.360533,-0.148374,-1.992871,0.575644,0.204942,-1.314044,0.382516,0.015801
2067,-0.219006,0.045447,-0.014542,-0.974556,0.189769,-0.099626,0.047611,0.975600,0.094892,-0.093530,-0.516878,-0.413389,-0.358279,-0.121230,-1.954281,1.323441,0.174064,-1.113992,0.477974,0.002309
2068,0.219883,-0.045643,0.014824,0.974345,0.189863,-0.100592,0.048438,0.975442,0.087454,-0.098971,-0.542914,-0.425225,-0.358107,-0.085004,-1.523248,1.603715,0.178815,-1.236739,0.418338,0.012206
2069,0.220892,-0.045838,0.015085,0.974104,0.189949,-0.101588,0.049281,0.975280,0.077398,-0.106604,-0.560347,-0.437665,-0.358964,-0.048473,-1.557168,1.556588,0.228934,-1.350573,0.467227,0.001911
2070,0.222004,-0.046033,0.015337,0.973838,0.190023,-0.102612,0.050142,0.975114,0.065514,-0.110865,-0.576326,-0.448887,-0.367733,-0.016861,-0.972511,1.552739,0.244567,-1.418618,0.563984,0.017589
2071,0.223192,-0.046232,0.015588,0.973553,0.190079,-0.103662,0.051024,0.974947,0.057470,-0.119994,-0.582611,-0.453074,-0.377025,0.007178,-1.236044,1.195603,0.238096,-1.169619,0.392333,-0.082530
2072,0.224428,-0.046435,0.015849,0.973255,0.190112,-0.104736,0.051928,0.974778,0.052164,-0.124400,-0.589841,-0.453582,-0.385696,0.026696,-0.756841,0.848474,0.274539,-0.782871,0.275258,-0.099429
