SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2149914,0.872652,-0.012937,0.023158,0.487622,0.026011,-0.089916,0.051033,-0.020465,-0.001529,-0.032412,0
2166580,0.872626,-0.012904,0.023129,0.487670,0.074532,-0.090188,-0.026835,-0.019327,-0.000304,-0.035453,0
2183246,0.872600,-0.012870,0.023101,0.487719,-0.098763,-0.083971,-0.006912,-0.018192,-0.001299,-0.037814,0
2199912,0.872573,-0.012836,0.023073,0.487770,0.137632,0.001151,-0.040241,-0.018084,0.000096,-0.036230,0
2216578,0.872544,-0.012802,0.023046,0.487824,0.377230,0.273260,-0.018345,-0.021272,0.004922,-0.035652,0
2233244,0.872513,-0.012768,0.023019,0.487882,0.128812,0.004463,-0.001966,-0.020822,0.005458,-0.038843,0
2249910,0.872478,-0.012733,0.022992,0.487946,-0.296020,-0.223942,0.046701,-0.017749,0.001064,-0.042732,0
2266576,0.872440,-0.012698,0.022966,0.488017,-0.260346,0.032229,0.022591,-0.017540,-0.002530,-0.042402,0
2283242,0.872397,-0.012663,0.022940,0.488095,-0.032120,0.079478,0.045832,-0.018586,-0.004097,-0.042024,0
2299908,0.872352,-0.012628,0.022915,0.488178,0.128958,-0.132162,-0.029045,-0.016863,-0.002884,-0.041525,0
2316574,0.872304,-0.012593,0.022891,0.488266,-0.216481,-0.109311,0.043571,-0.016274,-0.005644,-0.043374,0
2333240,0.872255,-0.012557,0.022867,0.488356,-0.098514,-0.321658,0.065450,-0.012730,-0.007626,-0.046216,0
2349906,0.872205,-0.012521,0.022843,0.488446,-0.022339,0.207881,-0.057016,-0.015895,-0.007779,-0.046833,0
2366572,0.872157,-0.012485,0.022820,0.488535,0.066809,-0.043467,-0.066285,-0.016498,-0.007131,-0.048089,0
2383238,0.872109,-0.012448,0.022796,0.488621,0.146674,-0.138125,-0.068372,-0.015897,-0.005458,-0.049662,0
2399904,0.872065,-0.012411,0.022773,0.488702,0.098353,-0.092560,-0.066217,-0.016075,-0.004536,-0.052745,0
2416570,0.872024,-0.012374,0.022750,0.488777,0.067898,0.003993,-0.017316,-0.017426,-0.003729,-0.052765,0
2433236,0.871988,-0.012337,0.022727,0.488844,-0.085189,0.055060,-0.002148,-0.019258,-0.005577,-0.048032,0
2449902,0.871957,-0.012299,0.022704,0.488901,0.008221,0.103270,-0.069839,-0.022329,-0.006816,-0.050663,0
2466568,0.871931,-0.012261,0.022681,0.488949,0.060638,-0.216031,-0.051089,-0.020446,-0.006862,-0.046896,0
2483234,0.871910,-0.012222,0.022658,0.488988,0.148726,-0.126408,-0.030919,-0.018873,-0.006177,-0.043796,0
2499900,0.871893,-0.012183,0.022636,0.489021,-0.025701,0.074927,0.008548,-0.020093,-0.007543,-0.034137,0
2516566,0.871879,-0.012144,0.022614,0.489049,0.041886,0.064399,-0.052688,-0.020795,-0.007213,-0.026653,0
2533232,0.871867,-0.012105,0.022592,0.489071,0.162964,-0.050574,-0.005224,-0.020336,-0.005300,-0.019838,0
2549898,0.871858,-0.012065,0.022570,0.489090,-0.192797,0.141701,-0.030992,-0.021538,-0.007702,-0.007992,0
2566564,0.871850,-0.012025,0.022548,0.489107,-0.093367,0.271848,0.017968,-0.024847,-0.008953,-0.002814,0
2583230,0.871842,-0.011984,0.022526,0.489121,0.081576,-0.096495,0.007905,-0.023645,-0.008002,0.005214,0
2599896,0.871835,-0.011944,0.022503,0.489136,-0.044914,-0.125538,0.043497,-0.022561,-0.009158,0.003464,0
2616562,0.871828,-0.011904,0.022480,0.489151,0.101517,-0.207018,0.032581,-0.020798,-0.008648,-0.001556,0
2633228,0.871820,-0.011863,0.022457,0.489167,0.125411,-0.218438,0.101826,-0.017912,-0.007069,-0.001665,0
2649894,0.871810,-0.011822,0.022432,0.489187,0.181234,0.111610,-0.002168,-0.019877,-0.005203,-0.002801,0
2666560,0.871801,-0.011782,0.022407,0.489206,0.046565,-0.164829,-0.017012,-0.018173,-0.005299,-0.005852,0
2683226,0.871792,-0.011741,0.022381,0.489224,-0.151857,-0.274285,0.086450,-0.014659,-0.007646,-0.009060,0
2699892,0.871785,-0.011700,0.022355,0.489239,0.109798,0.234158,-0.056284,-0.017409,-0.006379,-0.005466,0
2716558,0.871778,-0.011659,0.022328,0.489254,0.058180,-0.270664,0.113982,-0.014340,-0.006005,-0.009747,0
2733224,0.871771,-0.011617,0.022301,0.489268,0.042816,-0.046388,0.007346,-0.014260,-0.005069,-0.008629,0
2749890,0.871764,-0.011576,0.022273,0.489282,-0.082159,0.191018,-0.049578,-0.016977,-0.005781,-0.007058,0
