SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2433236,0.612513,0.334650,0.620208,-0.358021,0.033899,-0.283397,-0.098005,0.048122,0.033837,-0.081841,0
2449902,0.612453,0.334628,0.620213,-0.358137,0.063240,0.001832,-0.062550,0.042455,0.034689,-0.079535,0
2466568,0.612398,0.334596,0.620228,-0.358234,0.070302,-0.056473,0.028795,0.041467,0.032638,-0.064469,0
2483234,0.612349,0.334552,0.620254,-0.358313,0.158358,0.073167,0.099580,0.034896,0.029079,-0.048175,0
2499900,0.612306,0.334500,0.620287,-0.358380,0.238327,-0.057815,0.101646,0.032857,0.023062,-0.034139,0
2516566,0.612265,0.334441,0.620326,-0.358436,0.244037,-0.044991,0.152279,0.036877,0.017517,-0.015786,0
2533232,0.612227,0.334378,0.620370,-0.358484,0.311571,-0.091102,0.128127,0.042350,0.014970,0.000936,0
2549898,0.612190,0.334313,0.620415,-0.358528,0.323547,0.124334,0.146938,0.041343,0.013479,0.007934,0
2566564,0.612154,0.334250,0.620461,-0.358572,0.365097,0.199182,0.173489,0.039677,0.015452,0.016175,0
2583230,0.612116,0.334189,0.620504,-0.358618,0.183378,0.028367,0.209481,0.044685,0.014223,0.018524,0
2599896,0.612075,0.334134,0.620544,-0.358669,0.053570,-0.155247,0.196646,0.054707,0.010184,0.014774,0
2616562,0.612031,0.334087,0.620578,-0.358729,0.004605,-0.158683,0.175921,0.064299,0.006096,0.012193,0
2633228,0.611983,0.334051,0.620604,-0.358801,0.015171,-0.013084,0.087138,0.069422,0.004498,0.010030,0
2649894,0.611928,0.334027,0.620620,-0.358888,-0.002890,0.045614,0.161815,0.069455,0.002204,0.007389,0
2666560,0.611866,0.334015,0.620628,-0.358990,-0.101258,0.086499,0.124925,0.064379,0.000448,-0.000470,0
2683226,0.611798,0.334012,0.620631,-0.359106,-0.143843,0.154807,0.016248,0.059083,-0.002500,-0.015915,0
2699892,0.611724,0.334016,0.620628,-0.359232,-0.077100,-0.020488,-0.038538,0.057587,-0.001259,-0.032761,0
2716558,0.611646,0.334026,0.620621,-0.359366,-0.059010,-0.001646,-0.042374,0.054994,0.000848,-0.050600,0
2733224,0.611567,0.334042,0.620611,-0.359506,0.023547,0.216196,-0.092458,0.051662,0.004374,-0.059090,0
2749890,0.611486,0.334063,0.620597,-0.359648,0.175699,0.178051,-0.227643,0.044892,0.015501,-0.063589,0
2766556,0.611405,0.334088,0.620580,-0.359791,0.211137,0.211584,-0.216092,0.040190,0.026815,-0.067181,0
2783222,0.611327,0.334115,0.620561,-0.359932,0.025609,0.070685,-0.144038,0.037051,0.032718,-0.074213,0
2799888,0.611251,0.334144,0.620540,-0.360069,0.094519,0.124440,-0.156869,0.030633,0.037518,-0.080464,0
