SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2749890,0.608460,0.334651,0.592823,-0.407856,-0.291803,-0.512012,-0.097677,0.024785,0.025589,-0.105519,0
2766556,0.608353,0.334751,0.592742,-0.408049,-0.363607,-0.209181,-0.115557,0.021872,0.019639,-0.126360,0
2783222,0.608250,0.334851,0.592662,-0.408238,-0.336603,-0.127630,-0.114976,0.020549,0.014007,-0.135499,0
2799888,0.608151,0.334948,0.592585,-0.408419,-0.259710,-0.292077,-0.128630,0.020043,0.008081,-0.146337,0
2816554,0.608059,0.335037,0.592513,-0.408586,-0.213782,-0.291910,-0.013420,0.021195,0.000375,-0.155250,0
2833220,0.607976,0.335118,0.592449,-0.408737,0.074972,-0.100773,-0.065093,0.020520,-0.001621,-0.158264,0
2849886,0.607903,0.335185,0.592396,-0.408867,0.136700,-0.197073,0.026435,0.022030,-0.003145,-0.149901,0
2866552,0.607839,0.335244,0.592351,-0.408979,0.406120,0.066634,0.116232,0.020811,-0.000239,-0.137014,0
2883218,0.607780,0.335301,0.592309,-0.409081,0.182885,-0.034897,0.145794,0.019834,-0.000901,-0.122564,0
2899884,0.607726,0.335354,0.592270,-0.409174,0.346633,0.260177,0.115051,0.015353,0.001558,-0.099507,0
2916550,0.607676,0.335405,0.592234,-0.409257,0.329404,0.170165,0.177442,0.011183,0.001504,-0.079186,0
2933216,0.607632,0.335452,0.592201,-0.409333,0.375169,0.086822,0.103346,0.006758,0.003208,-0.057038,0
2949882,0.607592,0.335495,0.592171,-0.409400,0.301265,0.120398,0.155797,0.003827,0.003546,-0.038646,0
2966548,0.607557,0.335534,0.592144,-0.409460,0.201645,-0.191335,0.182578,0.006129,0.001597,-0.027476,0
2983214,0.607526,0.335568,0.592119,-0.409514,0.245841,0.213851,0.239444,0.000923,0.002424,-0.015196,0
2999880,0.607501,0.335596,0.592096,-0.409561,0.409092,-0.008430,0.136407,0.003423,0.009300,-0.001534,0
3016546,0.607480,0.335619,0.592076,-0.409603,0.268217,0.410666,0.204775,-0.002974,0.013551,0.011194,0
3033212,0.607463,0.335636,0.592058,-0.409639,0.209547,0.099858,0.143378,-0.002404,0.017213,0.023904,0
3049878,0.607451,0.335646,0.592042,-0.409672,0.164207,0.308064,0.074126,-0.005961,0.019855,0.030331,0
3066544,0.607446,0.335648,0.592029,-0.409697,-0.034432,0.189402,0.027077,-0.008431,0.019412,0.033102,0
3083210,0.607450,0.335641,0.592019,-0.409711,-0.080330,0.070790,-0.041493,-0.008571,0.018581,0.032926,0
3099876,0.607461,0.335627,0.592011,-0.409717,-0.174655,0.000706,-0.073498,-0.007552,0.015349,0.031903,0
3116542,0.607479,0.335607,0.592006,-0.409716,-0.249109,-0.113800,-0.092643,-0.004944,0.012111,0.029462,0
3133208,0.607501,0.335581,0.592003,-0.409708,-0.302072,-0.319890,-0.113627,0.000451,0.009226,0.021742,0
3149874,0.607526,0.335551,0.592002,-0.409696,-0.241338,-0.084862,-0.131279,0.000797,0.007630,0.013720,0
3166540,0.607553,0.335518,0.592004,-0.409680,-0.133341,-0.136145,-0.166370,0.002690,0.006352,0.005993,0
3183206,0.607581,0.335484,0.592008,-0.409662,-0.331843,-0.093937,-0.209618,0.004289,0.001550,-0.000560,0
3199872,0.607608,0.335448,0.592013,-0.409644,0.069049,0.027826,-0.225129,0.003636,0.002663,-0.005516,0
3216538,0.607632,0.335413,0.592021,-0.409625,0.045649,-0.063790,-0.218355,0.005608,0.003373,-0.006939,0
3233204,0.607653,0.335380,0.592029,-0.409609,0.016922,0.002730,-0.214549,0.006409,0.003511,-0.007106,0
3249870,0.607669,0.335349,0.592039,-0.409596,0.092218,-0.008162,-0.120002,0.007574,0.003699,-0.001839,0
3266536,0.607682,0.335317,0.592053,-0.409582,0.040854,-0.127468,-0.187406,0.011911,0.003489,0.004778,0
3283202,0.607696,0.335282,0.592072,-0.409564,0.052979,-0.039600,-0.111715,0.012474,0.002686,0.003494,0
3299868,0.607709,0.335244,0.592095,-0.409541,0.047256,-0.062656,-0.066139,0.013319,0.002816,0.006023,0
3316534,0.607722,0.335205,0.592121,-0.409517,0.028609,0.131177,-0.059638,0.011968,0.002098,0.012756,0
