SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
1283282,0.511999,-0.005051,-0.009147,-0.858922,-0.094395,0.159383,0.030988,-0.000126,-0.023544,-0.109449,0
1299948,0.512137,-0.005014,-0.009127,-0.858840,-0.266644,0.478561,0.009354,-0.003454,-0.024996,-0.105547,0
1316614,0.512280,-0.004975,-0.009103,-0.858756,-0.130841,0.218342,0.033229,-0.004028,-0.024000,-0.100790,0
1333280,0.512424,-0.004935,-0.009076,-0.858670,-0.365344,0.582462,0.035623,-0.008947,-0.027729,-0.088037,0
1349946,0.512568,-0.004892,-0.009045,-0.858585,0.219388,0.261648,-0.044759,-0.009457,-0.022173,-0.083511,0
1366612,0.512710,-0.004847,-0.009011,-0.858501,0.175967,0.307189,-0.061617,-0.012011,-0.017339,-0.079372,0
1383278,0.512846,-0.004800,-0.008973,-0.858420,0.323072,0.327889,-0.005163,-0.014334,-0.010475,-0.074373,0
1399944,0.512974,-0.004751,-0.008931,-0.858344,0.320973,0.249670,0.101361,-0.016042,-0.003159,-0.071009,0
1416610,0.513093,-0.004699,-0.008885,-0.858274,0.009950,0.060519,0.139393,-0.016086,-0.000732,-0.067780,0
1433276,0.513200,-0.004644,-0.008834,-0.858211,-0.330722,0.190596,0.133960,-0.017132,-0.003612,-0.059043,0
1449942,-0.513293,0.004586,0.008779,0.858156,-0.234379,0.229283,0.108683,-0.018586,-0.004541,-0.053627,0
1466608,0.513378,-0.004525,-0.008723,-0.858106,-0.151815,0.233497,-0.027413,-0.020362,-0.004548,-0.044172,0
1483274,0.513463,-0.004463,-0.008666,-0.858056,-0.546461,0.081272,0.036838,-0.018518,-0.009889,-0.031170,0
1499940,0.513547,-0.004397,-0.008607,-0.858007,-0.551757,-0.036148,-0.015094,-0.014069,-0.015006,-0.018593,0
1516606,0.513625,-0.004329,-0.008546,-0.857961,-0.674863,-0.164737,-0.005583,-0.009914,-0.020478,-0.015760,0
1533272,0.513695,-0.004259,-0.008481,-0.857920,-0.512524,-0.489665,0.037076,-0.001950,-0.023500,-0.019564,0
1549938,0.513756,-0.004187,-0.008410,-0.857885,-0.155245,-0.459730,0.027667,0.005147,-0.020726,-0.024701,0
1566604,0.513805,-0.004111,-0.008334,-0.857857,-0.439687,-0.448701,0.004764,0.012148,-0.020346,-0.026047,0
