SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
1583270,0.658233,-0.020995,-0.026335,-0.752060,-0.317438,0.316082,-0.041047,-0.076051,-0.033730,-0.149717,0
1599936,0.658458,-0.021074,-0.026524,-0.751855,-0.145264,0.422744,0.003053,-0.080888,-0.036731,-0.140102,0
1616602,0.658657,-0.021160,-0.026712,-0.751671,0.030767,0.481207,-0.132866,-0.088756,-0.034207,-0.131187,0
1633268,0.658822,-0.021254,-0.026898,-0.751517,-0.073580,0.329429,-0.148595,-0.091699,-0.038303,-0.115026,0
1649934,0.658943,-0.021358,-0.027081,-0.751401,0.201770,0.316347,-0.133460,-0.094483,-0.037592,-0.095213,0
1666600,0.659028,-0.021473,-0.027261,-0.751318,0.150515,0.251706,-0.202350,-0.094407,-0.039391,-0.076869,0
1683266,0.659089,-0.021599,-0.027442,-0.751253,0.088851,0.223558,-0.126930,-0.094251,-0.039074,-0.061508,0
1699932,0.659131,-0.021736,-0.027622,-0.751206,0.004029,0.263457,-0.037084,-0.095860,-0.037656,-0.047322,0
1716598,0.659154,-0.021880,-0.027803,-0.751175,-0.146600,0.236343,0.105387,-0.096690,-0.038963,-0.035534,0
1733264,0.659162,-0.022030,-0.027985,-0.751157,-0.170315,0.244755,0.055807,-0.099322,-0.038025,-0.029896,0
1749930,0.659157,-0.022184,-0.028167,-0.751150,-0.227849,0.214453,0.189563,-0.102157,-0.037676,-0.017259,0
1766596,0.659140,-0.022340,-0.028350,-0.751154,-0.295341,0.247341,0.150101,-0.105690,-0.038500,0.002093,0
1783262,0.659115,-0.022495,-0.028534,-0.751164,-0.454569,0.068362,0.095720,-0.105807,-0.040013,0.017268,0
1799928,0.659082,-0.022648,-0.028719,-0.751181,-0.465567,0.309254,0.015791,-0.112446,-0.041594,0.035987,0
1816594,0.659046,-0.022797,-0.028905,-0.751201,-0.534632,0.194038,0.006773,-0.115976,-0.044802,0.051606,0
1833260,0.659008,-0.022939,-0.029093,-0.751223,-0.504873,0.318332,-0.043881,-0.122172,-0.048357,0.068017,0
1849926,0.658969,-0.023074,-0.029283,-0.751245,-0.303546,0.238707,-0.090727,-0.123107,-0.046935,0.085403,0
1866592,0.658922,-0.023199,-0.029469,-0.751276,-0.450797,0.404033,-0.160112,-0.126378,-0.046750,0.097824,0
1883258,0.658856,-0.023316,-0.029648,-0.751323,-0.427745,0.290191,-0.075529,-0.126706,-0.047707,0.098327,0
1899924,0.658776,-0.023427,-0.029822,-0.751383,-0.453487,0.352535,-0.056842,-0.127097,-0.045804,0.096191,0
1916590,0.658685,-0.023534,-0.029996,-0.751452,-0.641460,0.491156,-0.069218,-0.129921,-0.049237,0.089134,0
1933256,0.658588,-0.023639,-0.030170,-0.751527,-0.576126,0.441457,-0.029518,-0.130641,-0.049358,0.076999,0
1949922,0.658488,-0.023743,-0.030348,-0.751604,-0.793238,0.707609,-0.064779,-0.137668,-0.051366,0.060016,0
1966588,0.658389,-0.023849,-0.030533,-0.751680,-0.732276,0.457377,0.051363,-0.139245,-0.057246,0.041518,0
1983254,0.658295,-0.023958,-0.030727,-0.751751,-0.663806,0.590930,-0.008098,-0.141146,-0.063280,0.024897,0
1999920,0.658210,-0.024073,-0.030933,-0.751813,-0.524814,0.587364,0.023347,-0.142312,-0.066977,0.008106,0
2016586,0.658138,-0.024196,-0.031154,-0.751863,-0.358679,0.940237,0.047039,-0.152561,-0.068848,-0.007776,0
2033252,0.658082,-0.024327,-0.031393,-0.751898,-0.497250,0.910883,0.050606,-0.157022,-0.076543,-0.023941,0
2049918,0.658047,-0.024470,-0.031652,-0.751913,-0.242649,0.892432,-0.058608,-0.158270,-0.076562,-0.038706,0
2066584,0.658044,-0.024618,-0.031919,-0.751899,-0.107155,1.085708,-0.109938,-0.164009,-0.074057,-0.050952,0
2083250,0.658078,-0.024766,-0.032183,-0.751854,-0.213547,1.166787,-0.012850,-0.171172,-0.073583,-0.059863,0
2099916,0.658140,-0.024916,-0.032450,-0.751784,-0.172829,1.111936,-0.039128,-0.173808,-0.073033,-0.066783,0
2116582,0.658219,-0.025069,-0.032724,-0.751697,-0.450125,1.120563,0.018267,-0.176022,-0.078108,-0.068915,0
2133248,0.658307,-0.025227,-0.033010,-0.751602,-0.425586,1.194556,0.038145,-0.182013,-0.079555,-0.069558,0
2149914,0.658394,-0.025393,-0.033313,-0.751507,-0.440896,1.414965,0.083823,-0.192022,-0.078887,-0.067169,0
2166580,0.658472,-0.025568,-0.033637,-0.751418,-0.400860,1.653424,0.058325,-0.207967,-0.081192,-0.053319,0
2183246,0.658531,-0.025754,-0.033989,-0.751344,-0.398305,1.487377,0.023517,-0.218707,-0.083431,-0.039317,0
2199912,0.658562,-0.025954,-0.034372,-0.751293,-0.498763,1.669775,0.015098,-0.231046,-0.086907,-0.016298,0
2216578,0.658555,-0.026170,-0.034792,-0.751272,-0.469713,1.694695,-0.058170,-0.241801,-0.092638,0.009121,0
2233244,0.658501,-0.026402,-0.035254,-0.751290,-0.429239,1.850134,-0.106982,-0.254123,-0.095496,0.028791,0
2249910,0.658392,-0.026654,-0.035761,-0.751353,-0.287211,2.010620,-0.032131,-0.268021,-0.096716,0.052763,0
2266576,0.658235,-0.026917,-0.036293,-0.751455,-0.358608,2.270431,-0.107289,-0.284472,-0.098358,0.069425,0
2283242,0.658047,-0.027183,-0.036830,-0.751584,-0.409042,2.363826,-0.089489,-0.300676,-0.103092,0.089697,0
2299908,0.657828,-0.027457,-0.037381,-0.751739,-0.384255,2.477528,-0.094606,-0.314394,-0.107144,0.107413,0
2316574,0.657580,-0.027741,-0.037955,-0.751916,-0.337672,2.721303,-0.130642,-0.329637,-0.108652,0.126263,0
2333240,0.657304,-0.028038,-0.038560,-0.752116,-0.336225,2.846589,-0.180571,-0.345219,-0.108775,0.141420,0
2349906,0.656999,-0.028351,-0.039206,-0.752337,-0.277028,3.066673,-0.104904,-0.363124,-0.108733,0.155623,0
2366572,0.656668,-0.028685,-0.039901,-0.752577,-0.489999,3.633371,0.020648,-0.387161,-0.113795,0.171035,0
