SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
1233284,0.445377,0.574245,-0.395572,0.561609,-0.305251,0.057769,0.134316,0.002750,-0.006893,-0.133003,0
1249950,0.445534,0.574187,-0.395729,0.561434,-0.057425,0.043966,0.038033,0.006743,-0.003865,-0.131337,0
1266616,0.445696,0.574133,-0.395875,0.561257,-0.100401,0.053389,0.044921,0.010671,-0.001799,-0.128744,0
1283282,0.445865,0.574083,-0.396010,0.561079,-0.167344,0.031833,0.115775,0.015855,-0.000372,-0.124398,0
1299948,0.446039,0.574035,-0.396137,0.560899,-0.010986,0.125989,0.094888,0.018323,0.004579,-0.124444,0
1316614,0.446219,0.573990,-0.396257,0.560718,-0.161115,0.005401,0.109248,0.022216,0.005478,-0.126428,0
1333280,0.446402,0.573948,-0.396371,0.560535,-0.105518,-0.039458,0.094542,0.026442,0.006654,-0.126790,0
1349946,0.446589,0.573909,-0.396481,0.560348,-0.083834,0.025215,0.097854,0.030011,0.009201,-0.128045,0
1366612,0.446778,0.573873,-0.396587,0.560159,-0.259869,0.043270,0.161325,0.031332,0.007936,-0.127878,0
1383278,0.446968,0.573842,-0.396691,0.559966,-0.107884,-0.163066,0.090169,0.038301,0.009045,-0.127722,0
1399944,0.447159,0.573814,-0.396794,0.559769,-0.208432,-0.023251,0.110354,0.042217,0.007988,-0.127738,0
1416610,0.447349,0.573789,-0.396898,0.559568,-0.221404,-0.027260,0.143631,0.043749,0.005710,-0.124578,0
1433276,0.447538,0.573769,-0.397004,0.559362,-0.260794,-0.109902,0.094155,0.048280,0.003463,-0.121580,0
1449942,0.447726,0.573753,-0.397113,0.559152,-0.118970,-0.229641,0.041749,0.052075,0.003631,-0.123049,0
1466608,0.447914,0.573744,-0.397220,0.558934,-0.318912,-0.124110,0.076148,0.053814,-0.000534,-0.123175,0
1483274,0.448107,0.573742,-0.397323,0.558708,-0.162756,-0.109894,0.016447,0.057219,-0.001375,-0.123855,0
1499940,0.448303,0.573746,-0.397423,0.558475,-0.232150,-0.192111,0.039623,0.058944,-0.003697,-0.122422,0
1516606,0.448501,0.573756,-0.397520,0.558238,-0.227777,-0.127756,0.000629,0.060318,-0.006785,-0.122032,0
1533272,0.448699,0.573769,-0.397616,0.557996,-0.136845,-0.273350,-0.035468,0.063348,-0.006831,-0.125826,0
1549938,0.448897,0.573785,-0.397713,0.557752,-0.409049,-0.052959,-0.057874,0.062105,-0.012055,-0.123520,0
1566604,0.449092,0.573802,-0.397812,0.557507,-0.374883,-0.193733,-0.130574,0.062622,-0.017184,-0.126128,0
1583270,0.449284,0.573818,-0.397915,0.557261,-0.348599,-0.081568,-0.129566,0.060931,-0.021803,-0.127464,0
1599936,0.449472,0.573833,-0.398022,0.557018,-0.183028,-0.233143,-0.181327,0.060925,-0.022869,-0.127868,0
1616602,0.449653,0.573845,-0.398136,0.556777,-0.290305,-0.241834,-0.092934,0.061035,-0.026975,-0.131931,0
1633268,0.449828,0.573854,-0.398258,0.556541,-0.250858,0.087106,-0.148004,0.055682,-0.027689,-0.133967,0
1649934,0.449994,0.573856,-0.398389,0.556310,-0.274868,0.008240,-0.155194,0.050515,-0.030664,-0.134771,0
1666600,0.450152,0.573855,-0.398531,0.556081,-0.329539,-0.227728,-0.113759,0.049592,-0.032882,-0.138649,0
1683266,0.450305,0.573852,-0.398685,0.555849,-0.375587,-0.022560,-0.096162,0.044500,-0.036135,-0.141364,0
1699932,0.450454,0.573848,-0.398849,0.555616,-0.287531,-0.088383,-0.127982,0.041319,-0.037099,-0.135060,0
1716598,0.450597,0.573843,-0.399019,0.555383,-0.349817,0.009899,-0.052305,0.035882,-0.038289,-0.133436,0
1733264,0.450736,0.573835,-0.399195,0.555152,-0.488574,-0.110600,-0.042252,0.032343,-0.043345,-0.130437,0
1749930,0.450870,0.573827,-0.399373,0.554924,-0.348307,0.113454,-0.046755,0.025284,-0.044712,-0.124991,0
1766596,0.451000,0.573817,-0.399552,0.554700,-0.284342,-0.235160,-0.090138,0.024533,-0.043731,-0.121306,0
1783262,0.451126,0.573805,-0.399728,0.554482,-0.352994,0.114709,-0.045661,0.016624,-0.044899,-0.121520,0
